date,symbol,call,segment,current_price
2020-08-19,APHA,negative,L,4.63
2020-08-19,ATVI,buy,L,81.98
2020-08-19,CHWY,buy,L,56.22
2020-08-19,HD,buy,D,282.86
2020-08-19,HOME,buy,I,18.66
2020-08-19,LIN,buy,I,247.24
2020-08-19,LOW,buy,D,158.28
2020-08-19,LVGO,buy,L,135.74
2020-08-19,MSFT,positive,D,209.7
2020-08-19,ONEM,negative,L,29.67
2020-08-19,PETS,buy,L,33.48
2020-08-19,SDC,sell,L,7.97
2020-08-19,SONO,positive,L,14.27
2020-08-19,SPOT,buy,L,261.72
2020-08-19,SWCH,buy,L,17.12
2020-08-19,TGT,buy,D,154.22
2020-08-19,TSN,sell,L,63.48
2020-08-19,TWOU,sell,L,39.32
2020-08-19,WMT,buy,D,132.41
2020-08-20,AAL,negative,D,12.5
2020-08-20,AAPL,buy,D,473.1
2020-08-20,AKAM,buy,I,110.35
2020-08-20,BA,positive,L,169.58
2020-08-20,BAC,negative,L,25.1
2020-08-20,BJ,positive,L,44.46
2020-08-20,COST,buy,L,340.87
2020-08-20,F,negative,D,6.84
2020-08-20,GM,negative,D,28.83
2020-08-20,HOME,buy,D,19.24
2020-08-20,NBIX,sell,L,113.49
2020-08-20,NCLH,negative,D,15.58
2020-08-20,NKE,buy,L,108.01
2020-08-20,NVDA,buy,F,485.64
2020-08-20,OOMA,sell,L,17.18
2020-08-20,OXY,negative,D,13.4
2020-08-20,PING,buy,I,34.21
2020-08-20,UA,negative,L,8.79
2020-08-20,ZM,buy,D,290.69
2020-08-24,AAPL,buy,F,503.43
2020-08-24,EL,buy,L,212.57
2020-08-24,FISV,buy,I,96.22
2020-08-24,GILD,sell,L,66.08
2020-08-24,GOLD,buy,L,28.97
2020-08-24,HII,negative,L,162.18
2020-08-24,IFF,buy,L,122.89
2020-08-24,KPTI,buy,L,14.19
2020-08-24,LIN,buy,L,248.91
2020-08-24,LMT,buy,L,395.04
2020-08-24,OPK,buy,I,4.74
2020-08-24,PANW,buy,I,267.07
2020-08-24,PLUG,positive,L,12.34
2020-08-24,REGN,buy,L,594.77
2020-08-24,RTX,buy,L,61.88
2020-08-25,AAXN,buy,L,85.23
2020-08-25,AMGN,buy,F,248.22
2020-08-25,CRM,buy,I,216.05
2020-08-25,CVX,positive,L,86.13
2020-08-25,GE,buy,L,6.59
2020-08-25,HLT,positive,D,88.44
2020-08-25,HON,buy,F,164.53
2020-08-25,HRL,buy,I,51.54
2020-08-25,LUV,positive,D,37.06
2020-08-25,MPC,buy,L,36.45
2020-08-25,NCLH,positive,D,16.75
2020-08-25,PFE,negative,D,38.41
2020-08-25,PTON,sell,L,66.45
2020-08-25,RTX,negative,D,60.95
2020-08-25,SMG,buy,L,174.89
2020-08-25,XOM,sell,D,40.88
2020-08-26,AAPL,positive,D,506.09
2020-08-26,BBY,buy,D,112.31
2020-08-26,CCX,negative,L,10.52
2020-08-26,COST,buy,D,344.27
2020-08-26,CRM,positive,D,272.32
2020-08-26,DKS,buy,D,53.99
2020-08-26,FB,positive,D,303.91
2020-08-26,GRWG,buy,L,14.05
2020-08-26,HD,buy,D,291.93
2020-08-26,INSG,buy,L,10.86
2020-08-26,INTU,buy,I,342.34
2020-08-26,JWN,sell,D,14.69
2020-08-26,KSS,sell,D,20.71
2020-08-26,LB,sell,D,30.76
2020-08-26,LCA,buy,L,16.12
2020-08-26,LOW,buy,D,170.39
2020-08-26,MMM,buy,I,163.9
2020-08-26,OKE,sell,L,26.56
2020-08-26,RDS.A,sell,L,30.03
2020-08-26,TGT,buy,D,152.71
2020-08-26,TJX,negative,D,53.26
2020-08-26,URBN,buy,D,25.25
2020-08-26,WMT,buy,D,130.7
2020-08-27,ABT,buy,F,111.29
2020-08-27,CNC,positive,L,60.49
2020-08-27,CSCO,positive,L,42.29
2020-08-27,ET,sell,L,6.53
2020-08-27,GNRC,buy,L,186.65
2020-08-27,HPQ,buy,I,18.7
2020-08-27,SPLK,buy,I,215.39
2020-08-27,SWCH,buy,L,16.99
2020-08-27,TEAM,positive,D,188.31
2020-08-27,WDAY,buy,I,216.63
2020-08-27,WSM,buy,I,91.13
2020-09-08,CNC,negative,D,57.16
2020-09-08,CRWD,buy,I,125.63
2020-09-08,CWH,buy,L,33.54
2020-09-08,EHTH,negative,L,66.32
2020-09-08,EVA,positive,L,38.77
2020-09-08,FLWS,negative,L,24.16
2020-09-08,FSLY,positive,D,81.08
2020-09-08,GILD,negative,D,64.14
2020-09-08,JNJ,negative,D,147.26
2020-09-08,LLY,negative,D,149.31
2020-09-08,LVGO,positive,D,123.1
2020-09-08,PTON,positive,D,85.6
2020-09-08,SQ,positive,D,139.11
2020-09-08,TWTR,buy,I,38.19
2020-09-08,ZM,positive,D,350.88
2020-09-09,AAPL,buy,D,117.32
2020-09-09,ACI,positive,L,13.88
2020-09-09,ADBE,positive,D,479.46
2020-09-09,AMD,buy,D,81.91
2020-09-09,AVGO,buy,D,360.03
2020-09-09,BMY,buy,D,59.08
2020-09-09,COST,buy,D,346.43
2020-09-09,CRWD,buy,D,128.18
2020-09-09,DD,buy,D,57.93
2020-09-09,LPSN,buy,L,52.05
2020-09-09,LULU,buy,D,323.93
2020-09-09,MSFT,buy,D,211.29
2020-09-09,MU,buy,L,45.15
2020-09-09,NOW,buy,D,458.2
2020-09-09,NVDA,buy,D,508.6
2020-09-09,QRVO,buy,D,122.71
2020-09-09,RH,buy,D,321.08
2020-09-09,RKT,buy,L,23.39
2020-09-09,SHOP,buy,D,949.31
2020-09-09,SRNE,negative,L,6.41
2020-09-09,SWKS,buy,D,137.61
2020-09-09,ULTA,buy,I,235.4
2020-09-09,WIX,buy,D,262.28
2020-09-09,ZM,buy,D,389.65
2020-09-10,CRWD,buy,L,129.35
2020-09-10,FEYE,negative,L,12.69
2020-09-10,MRVL,buy,L,38.51
2020-09-10,NCNO,buy,I,84.2
2020-09-10,ON,sell,L,21.52
2020-09-10,PANW,buy,L,236.96
2020-09-10,QRVO,buy,L,121.46
2020-09-10,RH,buy,I,385.46
2020-09-10,SAGE,buy,I,54.25
2020-09-10,SWKS,buy,L,135.23
2020-09-10,ZS,buy,L,132.61
2020-09-11,ADBE,buy,D,471.35
2020-09-11,ADS,sell,M,45.25
2020-09-11,AMAT,positive,L,55.0
2020-09-11,BX,buy,L,51.47
2020-09-11,CWH,buy,D,34.44
2020-09-11,DE,buy,D,215.96
2020-09-11,DIS,buy,L,131.75
2020-09-11,FDX,buy,D,232.79
2020-09-11,HZNP,sell,L,70.54
2020-09-11,KHC,negative,D,31.71
2020-09-11,LEN,buy,D,77.48
2020-09-11,LRCX,buy,L,293.99
2020-09-11,MLHR,buy,D,22.69
2020-09-11,MOG.A,buy,M,59.8
2020-09-11,MOS,negative,D,18.31
2020-09-11,MRNA,positive,D,59.34
2020-09-11,NKLA,sell,F,32.13
2020-09-11,OPRX,negative,L,18.12
2020-09-11,OSMT,sell,M,4.96
2020-09-11,PFE,buy,D,36.07
2020-09-11,PRPL,sell,L,23.57
2020-09-11,PTON,positive,D,84.04
2020-09-14,AAPL,buy,F,115.36
2020-09-14,CLBK,sell,L,11.24
2020-09-14,COST,buy,D,342.92
2020-09-14,CTAS,buy,L,327.81
2020-09-14,CVS,positive,L,57.97
2020-09-14,FHN,negative,L,9.79
2020-09-14,GILD,buy,D,66.34
2020-09-14,GOCO,negative,L,12.84
2020-09-14,GWPH,buy,I,106.89
2020-09-14,HD,buy,D,280.65
2020-09-14,HOME,buy,L,16.15
2020-09-14,MAR,buy,D,104.68
2020-09-14,NCLH,buy,D,17.79
2020-09-14,NVDA,buy,D,514.89
2020-09-14,PENN,buy,D,65.54
2020-09-14,PVH,buy,D,71.4
2020-09-14,SHLL,sell,L,43.25
2020-09-14,TJX,buy,D,55.47
2020-09-14,TPR,buy,D,17.52
2020-09-14,TSLA,buy,F,419.62
2020-09-14,YUM,buy,D,92.87
2020-09-15,ADBE,buy,D,497.67
2020-09-15,BABA,buy,L,277.96
2020-09-15,BKE,sell,L,21.3
2020-09-15,C,negative,D,44.81
2020-09-15,CAT,buy,D,148.6
2020-09-15,DHI,buy,D,71.77
2020-09-15,FDX,buy,D,236.67
2020-09-15,FHN,negative,D,9.65
2020-09-15,GPRO,sell,L,3.89
2020-09-15,JMIA,negative,L,7.83
2020-09-15,KODK,sell,L,6.23
2020-09-15,LEN,buy,I,75.9
2020-09-15,MO,sell,L,42.78
2020-09-15,PVH,buy,L,70.93
2020-09-15,RH,buy,D,374.24
2020-09-15,RL,buy,L,80.62
2020-09-15,RXT,sell,L,18.4
2020-09-15,UNP,buy,I,202.37
2020-09-15,WFC,negative,D,24.88
2020-09-15,WKHS,sell,L,25.35
2020-09-15,XOM,sell,D,36.27
2020-09-15,ZNGA,positive,L,8.52
2020-09-16,AYX,positive,L,108.49
2020-09-16,BOX,buy,I,18.05
2020-09-16,CPB,buy,I,45.26
2020-09-16,CVX,buy,L,78.56
2020-09-16,FDX,buy,D,250.3
2020-09-16,FROG,negative,F,64.79
2020-09-16,GE,positive,D,6.75
2020-09-16,HON,buy,D,170.0
2020-09-16,LEN,buy,D,78.89
2020-09-16,LULU,buy,D,309.99
2020-09-16,MMM,buy,D,169.51
2020-09-16,NAT,sell,L,3.91
2020-09-16,PE,buy,L,10.15
2020-09-16,SNOW,negative,F,253.93
2020-09-16,TPR,positive,D,18.1
2020-09-16,UBER,buy,L,37.66
2020-09-16,ZM,buy,L,408.17
2020-09-17,ABT,buy,L,106.66
2020-09-17,AEP,buy,L,80.04
2020-09-17,AMWL,positive,F,23.07
2020-09-17,BOX,buy,D,17.8
2020-09-17,CLX,positive,L,206.85
2020-09-17,CPB,buy,D,45.59
2020-09-17,ED,buy,L,75.93
2020-09-17,ERIC,sell,L,11.03
2020-09-17,FCX,positive,L,17.03
2020-09-17,FLGT,buy,L,31.72
2020-09-17,HASI,sell,L,39.39
2020-09-17,LEN,buy,D,78.14
2020-09-17,MLHR,buy,D,34.55
2020-09-17,MRVL,buy,L,38.71
2020-09-17,NEE,buy,L,279.52
2020-09-17,PENN,buy,F,73.0
2020-09-17,PFPT,buy,I,103.19
2020-09-17,PTON,negative,L,85.2
2020-09-17,SPLK,buy,L,177.68
2020-09-17,TMO,buy,L,432.93
2020-09-17,TTD,negative,L,428.77
2020-09-17,VALE,negative,L,11.88
2020-09-18,ACN,buy,D,236.18
2020-09-18,CBRL,sell,L,118.28
2020-09-18,COST,buy,D,335.96
2020-09-18,DDD,negative,L,5.32
2020-09-18,DRI,buy,D,89.97
2020-09-18,FCX,buy,F,17.0
2020-09-18,FDX,positive,D,242.78
2020-09-18,GIS,buy,D,57.32
2020-09-18,JBL,buy,D,33.42
2020-09-18,KBH,buy,D,38.99
2020-09-18,KMX,buy,D,103.07
2020-09-18,NKE,buy,D,114.66
2020-09-18,NOK,sell,L,4.09
2020-09-18,PLUG,buy,L,13.56
2020-09-18,SPLK,buy,I,174.89
2020-09-18,U,negative,F,68.35
2020-09-18,ZBRA,buy,L,256.15
2020-09-21,ACI,buy,I,13.66
2020-09-21,ARWR,buy,L,41.71
2020-09-21,CIEN,sell,L,40.59
2020-09-21,COTY,sell,L,3.02
2020-09-21,CPB,buy,D,46.07
2020-09-21,CZR,sell,L,54.43
2020-09-21,DOCU,buy,D,205.02
2020-09-21,DPHC,negative,L,31.4
2020-09-21,GEO,sell,L,10.75
2020-09-21,KO,buy,I,49.09
2020-09-21,LLY,buy,I,151.18
2020-09-21,MCS,sell,L,9.35
2020-09-21,NFLX,buy,D,487.35
2020-09-21,ORCL,buy,D,60.82
2020-09-21,PTON,buy,D,94.8
2020-09-21,RSG,buy,L,94.04
2020-09-21,SHOP,buy,D,927.89
2020-09-21,SQ,buy,D,151.12
2020-09-21,SWBI,positive,L,15.22
2020-09-21,WMT,buy,D,137.07
2020-09-22,CVNA,buy,D,226.83
2020-09-22,DOCU,buy,D,212.13
2020-09-22,DRI,buy,D,89.98
2020-09-22,EBAY,buy,L,50.92
2020-09-22,ELF,buy,I,19.12
2020-09-22,FSLR,sell,L,61.55
2020-09-22,FSLY,buy,L,94.31
2020-09-22,KTOS,buy,L,18.87
2020-09-22,LULU,buy,D,313.6
2020-09-22,M,buy,I,6.27
2020-09-22,MT,sell,L,12.43
2020-09-22,NKE,buy,D,116.87
2020-09-22,NKLA,sell,F,28.51
2020-09-22,OKTA,buy,D,211.86
2020-09-22,PANW,buy,D,246.5
2020-09-22,RL,buy,D,75.04
2020-09-22,SIRI,positive,L,5.13
2020-09-22,ZM,buy,D,492.6
2020-09-22,ZS,buy,D,137.99
2020-09-23,AAPL,buy,D,107.12
2020-09-23,BYND,buy,L,150.57
2020-09-23,CHGG,buy,L,69.95
2020-09-23,CHWY,buy,L,54.99
2020-09-23,GDRX,buy,F,50.5
2020-09-23,GIS,buy,D,57.72
2020-09-23,INSG,buy,L,10.68
2020-09-23,JNJ,buy,D,144.44
2020-09-23,KO,buy,D,48.21
2020-09-23,LYB,buy,L,69.99
2020-09-23,MET,negative,L,36.09
2020-09-23,MGA,buy,L,44.19
2020-09-23,MSFT,buy,D,200.59
2020-09-23,NKE,buy,F,127.11
2020-09-23,PEP,buy,D,131.0
2020-09-23,PLAN,buy,I,59.84
2020-09-23,TSLA,buy,F,380.36
2020-09-25,BA,positive,L,156.03
2020-09-25,BBBY,negative,D,14.53
2020-09-25,BC,buy,I,58.81
2020-09-25,CAG,negative,D,35.12
2020-09-25,COST,buy,F,342.58
2020-09-25,DHR,buy,L,207.16
2020-09-25,EGHT,sell,F,15.28
2020-09-25,GE,negative,L,6.11
2020-09-25,ILMN,sell,L,299.89
2020-09-25,MU,negative,D,49.14
2020-09-25,NKLA,sell,D,19.46
2020-09-25,PEP,positive,D,133.55
2020-09-25,PING,buy,L,30.24
2020-09-25,RDHL,negative,L,10.09
2020-09-25,RKT,sell,L,20.52
2020-09-25,RPRX,buy,L,40.07
2020-09-25,SPAQ,sell,F,13.75
2020-09-25,STZ,positive,D,181.82
2020-09-25,THO,buy,D,93.21
2020-09-25,TMO,buy,L,422.29
2020-09-25,WBA,sell,L,35.43
2020-10-05,AN,positive,D,59.47
2020-10-05,BBBY,buy,D,20.49
2020-10-05,BBY,buy,D,116.07
2020-10-05,BMY,buy,I,59.2
2020-10-05,COST,buy,D,358.58
2020-10-05,F,buy,D,7.02
2020-10-05,HD,buy,D,282.1
2020-10-05,KMX,positive,D,97.91
2020-10-05,LOW,buy,D,168.54
2020-10-05,REGN,positive,D,605.08
2020-10-05,TGT,buy,D,161.49
2020-10-05,WMT,buy,D,141.8
2020-10-05,WORK,buy,I,28.28
2020-10-06,AN,buy,D,59.03
2020-10-06,BLNK,sell,L,10.8
2020-10-06,CAG,buy,D,36.85
2020-10-06,COST,buy,D,358.35
2020-10-06,CVNA,buy,D,214.65
2020-10-06,DRI,buy,D,101.25
2020-10-06,F,buy,D,6.98
2020-10-06,GDRX,negative,L,57.16
2020-10-06,GNRC,buy,I,207.37
2020-10-06,GOLD,buy,L,27.06
2020-10-06,HD,buy,D,276.47
2020-10-06,JNJ,buy,D,146.26
2020-10-06,LOW,buy,D,164.99
2020-10-06,NET,buy,I,42.23
2020-10-06,PAYX,buy,I,79.43
2020-10-06,PEP,buy,D,135.7
2020-10-06,PTON,buy,D,111.31
2020-10-06,RDNT,negative,L,15.69
2020-10-06,REGN,buy,D,581.64
2020-10-06,SE,negative,L,163.44
2020-10-06,TGT,buy,D,158.41
2020-10-06,WMT,buy,D,140.63
2020-10-07,AAPL,buy,F,115.08
2020-10-07,AYX,buy,L,143.68
2020-10-07,EXAS,buy,I,108.43
2020-10-07,FB,buy,F,258.12
2020-10-07,GOLD,buy,L,26.95
2020-10-07,KGC,negative,L,8.43
2020-10-07,LEVI,buy,I,15.49
2020-10-07,LRN,buy,L,29.83
2020-10-07,RUN,buy,L,78.05
2020-10-07,SKT,sell,L,6.37
2020-10-07,WW,sell,L,22.69
2020-10-08,AKAM,buy,L,111.08
2020-10-08,BA,buy,L,168.0
2020-10-08,BBY,buy,D,114.92
2020-10-08,CRM,buy,D,260.22
2020-10-08,CRSP,buy,L,95.39
2020-10-08,CVX,positive,D,75.22
2020-10-08,DPZ,buy,I,401.01
2020-10-08,HD,buy,D,284.52
2020-10-08,LEN,buy,D,84.01
2020-10-08,LEVI,buy,D,15.56
2020-10-08,LLNW,sell,L,5.92
2020-10-08,MCD,buy,D,225.8
2020-10-08,MLHR,buy,D,31.7
2020-10-08,MRVL,buy,I,42.75
2020-10-08,NFLX,buy,D,531.79
2020-10-08,NKLA,sell,D,25.0
2020-10-08,NSC,buy,D,216.39
2020-10-08,PE,positive,D,10.28
2020-10-08,ROKU,buy,D,223.84
2020-10-08,SPAQ,negative,F,13.94
2020-10-08,SPCE,sell,L,22.09
2020-10-08,SWK,buy,D,173.59
2020-10-08,TOL,buy,D,49.23
2020-10-08,TSLA,buy,D,425.92
2020-10-08,UNP,buy,D,203.78
2020-10-08,WEN,buy,D,23.79
2020-10-08,ZM,buy,D,478.55
2020-10-09,AMD,buy,D,83.1
2020-10-09,BAC,positive,D,25.36
2020-10-09,C,positive,D,44.93
2020-10-09,COST,buy,D,369.46
2020-10-09,ELAN,buy,L,33.1
2020-10-09,EQIX,buy,L,829.35
2020-10-09,ETSY,buy,D,146.67
2020-10-09,FDX,buy,D,271.55
2020-10-09,GH,buy,L,108.19
2020-10-09,ILMN,buy,L,339.04
2020-10-09,JNJ,positive,D,150.97
2020-10-09,JPM,positive,D,101.2
2020-10-09,LEVI,buy,D,15.21
2020-10-09,LIN,buy,F,239.94
2020-10-09,LULU,buy,D,346.46
2020-10-09,MS,buy,D,48.83
2020-10-09,NCNO,buy,L,79.86
2020-10-09,NOK,sell,L,4.03
2020-10-09,OKTA,buy,I,236.45
2020-10-09,PLUG,buy,F,18.43
2020-10-09,PTON,buy,D,123.02
2020-10-09,ROKU,buy,D,223.95
2020-10-09,T,sell,L,28.32
2020-10-09,THO,buy,D,96.59
2020-10-09,TT,buy,L,129.12
2020-10-09,TTWO,buy,D,161.64
2020-10-09,UPS,buy,D,174.69
2020-10-09,VFC,negative,D,77.61
2020-10-09,VZ,buy,L,59.33
2020-10-09,WBA,positive,D,36.34
2020-10-09,WFC,negative,D,25.3
2020-10-09,ZM,buy,D,492.41
2020-10-12,AAPL,buy,D,124.4
2020-10-12,AEO,buy,F,15.01
2020-10-12,AGCO,buy,D,80.61
2020-10-12,CBRL,positive,L,117.77
2020-10-12,CTVA,buy,D,33.59
2020-10-12,DE,buy,D,236.52
2020-10-12,EOG,positive,L,38.21
2020-10-12,ET,sell,L,6.05
2020-10-12,F,buy,D,7.67
2020-10-12,FB,positive,D,275.75
2020-10-12,GE,positive,D,6.83
2020-10-12,GPS,buy,F,19.28
2020-10-12,JKS,sell,L,59.4
2020-10-12,LB,buy,F,32.05
2020-10-12,MOS,buy,D,19.34
2020-10-12,PEP,buy,D,142.13
2020-10-12,PZZA,buy,L,80.14
2020-10-12,SDC,buy,L,12.51
2020-10-12,SEAH.U,buy,I,10.17
2020-10-12,TWTR,buy,D,48.25
2020-10-12,WING,positive,L,131.95
2020-10-13,AAPL,buy,D,121.1
2020-10-13,C,negative,D,43.68
2020-10-13,CCL,positive,F,14.03
2020-10-13,CELH,buy,I,22.88
2020-10-13,DHR,buy,L,225.62
2020-10-13,DOCU,buy,D,238.21
2020-10-13,INSG,buy,L,10.26
2020-10-13,JPM,negative,D,100.78
2020-10-13,NCLH,negative,F,16.59
2020-10-13,NVDA,buy,L,569.93
2020-10-13,OMI,buy,L,25.62
2020-10-13,PSTG,sell,L,18.3
2020-10-13,PTON,buy,D,130.97
2020-10-13,PYPL,buy,D,207.74
2020-10-13,QDEL,positive,L,274.7
2020-10-13,RCL,positive,F,60.61
2020-10-13,ROKU,buy,D,238.58
2020-10-13,SQ,buy,D,190.47
2020-10-13,TMO,buy,L,467.53
2020-10-13,VRT,buy,L,17.93
2020-10-14,AAPL,positive,D,121.19
2020-10-14,AVGO,positive,D,380.3
2020-10-14,BA,positive,D,163.24
2020-10-14,DIS,positive,D,126.59
2020-10-14,DKNG,positive,L,47.56
2020-10-14,FSLY,buy,F,123.18
2020-10-14,GS,positive,D,211.23
2020-10-14,GWPH,positive,L,96.59
2020-10-14,IBM,buy,L,125.94
2020-10-14,MA,positive,D,342.7
2020-10-14,MDT,buy,I,107.56
2020-10-14,MSFT,positive,D,220.86
2020-10-14,NKE,positive,D,127.66
2020-10-14,NVDA,positive,D,563.81
2020-10-14,SBUX,positive,D,89.31
2020-10-14,SNOW,positive,L,243.18
2020-10-14,TJX,negative,L,57.41
2020-10-14,VMW,buy,I,155.66
2020-10-14,ZIXI,negative,L,6.65
2020-10-15,BAC,positive,D,24.15
2020-10-15,C,sell,D,43.61
2020-10-15,CCI,buy,L,168.14
2020-10-15,DRI,buy,D,100.13
2020-10-15,GS,buy,F,208.6
2020-10-15,HYLN,positive,F,28.27
2020-10-15,JPM,positive,D,101.72
2020-10-15,LEN,buy,D,84.68
2020-10-15,MCD,buy,D,229.64
2020-10-15,MS,buy,F,51.33
2020-10-15,NIO,negative,L,28.07
2020-10-15,PTON,buy,D,136.43
2020-10-15,RUN,buy,L,64.21
2020-10-15,SEDG,buy,L,302.5
2020-10-15,SRNE,positive,I,10.39
2020-10-15,WFC,sell,D,22.95
2020-10-15,WRK,buy,D,39.64
2020-10-15,ZM,buy,D,536.4
2020-10-19,ALBO,positive,L,34.31
2020-10-19,AMWL,negative,D,34.88
2020-10-19,BRKR,negative,L,41.89
2020-10-19,CAT,positive,D,167.53
2020-10-19,CLDR,sell,L,10.4
2020-10-19,CRM,buy,L,255.01
2020-10-19,CRWD,buy,D,144.66
2020-10-19,DDOG,buy,D,111.66
2020-10-19,DE,positive,D,238.17
2020-10-19,DHR,buy,L,223.83
2020-10-19,EMR,positive,D,69.96
2020-10-19,FOUR,negative,F,57.76
2020-10-19,GOLD,buy,L,27.02
2020-10-19,IR,buy,D,36.6
2020-10-19,LMND,negative,D,58.95
2020-10-19,NCNO,negative,D,79.89
2020-10-19,NFLX,buy,D,530.72
2020-10-19,NNOX,negative,F,33.2
2020-10-19,NUE,buy,D,48.97
2020-10-19,OKTA,buy,D,242.09
2020-10-19,PTON,buy,D,133.01
2020-10-19,PYPL,buy,D,200.06
2020-10-19,ROKU,buy,D,222.14
2020-10-19,SNOW,buy,D,246.78
2020-10-19,SQ,buy,D,186.96
2020-10-19,TEVA,sell,L,9.29
2020-10-19,TMO,buy,L,461.29
2020-10-19,TSLA,buy,D,430.83
2020-10-19,ZM,buy,D,568.34
2020-10-19,ZUO,negative,L,10.9
2020-10-20,AAPL,buy,D,117.51
2020-10-20,CAT,buy,D,168.99
2020-10-20,CGC,positive,D,18.88
2020-10-20,CL,positive,D,79.83
2020-10-20,CLX,negative,D,210.61
2020-10-20,EMR,buy,D,70.0
2020-10-20,FEYE,negative,L,14.0
2020-10-20,FSLR,buy,D,84.3
2020-10-20,GNRC,buy,D,211.87
2020-10-20,GOLD,buy,L,27.07
2020-10-20,GRWG,positive,D,18.0
2020-10-20,IIPR,positive,D,128.66
2020-10-20,LAC,sell,L,12.52
2020-10-20,LB,buy,F,33.06
2020-10-20,LOGI,buy,I,92.64
2020-10-20,LTHM,sell,L,10.39
2020-10-20,MLM,negative,D,257.09
2020-10-20,MMM,buy,D,170.95
2020-10-20,NKE,buy,D,128.49
2020-10-20,NLY,sell,L,7.18
2020-10-20,PANW,buy,L,239.28
2020-10-20,PG,positive,D,142.48
2020-10-20,SBGI,negative,L,18.99
2020-10-20,SBUX,buy,D,88.51
2020-10-20,TGTX,buy,L,28.66
2020-10-20,TSLA,buy,D,421.94
2020-10-20,VLDR,sell,L,14.39
2020-10-20,VMC,negative,D,145.45
2020-10-21,AAPL,buy,D,116.87
2020-10-21,ADBE,buy,D,495.96
2020-10-21,AZEK,buy,D,37.27
2020-10-21,BA,buy,L,163.86
2020-10-21,COST,buy,D,377.82
2020-10-21,CVS,positive,L,59.23
2020-10-21,DKNG,buy,L,41.5
2020-10-21,ETSY,buy,D,133.01
2020-10-21,FB,buy,D,278.73
2020-10-21,GPRO,sell,D,6.55
2020-10-21,HD,buy,D,284.51
2020-10-21,LAD,buy,I,260.09
2020-10-21,LHX,positive,L,169.81
2020-10-21,LMT,buy,L,367.14
2020-10-21,LOW,buy,D,174.5
2020-10-21,MAN,buy,L,71.24
2020-10-21,MAS,buy,D,56.11
2020-10-21,MGPI,buy,L,41.2
2020-10-21,PENN,buy,L,63.13
2020-10-21,PINS,buy,D,49.38
2020-10-21,PPG,buy,D,134.03
2020-10-21,PXD,buy,I,78.44
2020-10-21,PYPL,buy,D,213.07
2020-10-21,SHW,buy,D,674.07
2020-10-21,SNAP,buy,D,36.5
2020-10-21,SPAQ,buy,I,12.27
2020-10-21,TREX,buy,D,74.68
2020-10-21,TSLA,buy,D,422.64
2020-10-21,WBA,positive,L,37.39
2020-10-21,WDFC,buy,D,234.61
2020-10-21,YETI,buy,L,51.29
2020-10-22,ADNT,buy,D,23.58
2020-10-22,AXTA,buy,D,26.68
2020-10-22,BMY,buy,L,60.76
2020-10-22,CRSR,buy,L,24.02
2020-10-22,CSIQ,positive,L,39.9
2020-10-22,EL,buy,L,232.62
2020-10-22,F,buy,D,8.21
2020-10-22,KCAC,buy,F,13.75
2020-10-22,LAD,buy,D,250.15
2020-10-22,MRVL,buy,L,41.04
2020-10-22,NUE,buy,I,49.9
2020-10-22,NVDA,buy,D,534.44
2020-10-22,NXPI,buy,D,134.89
2020-10-22,PFE,negative,L,37.43
2020-10-22,REV,sell,L,5.35
2020-10-22,RPRX,negative,L,39.21
2020-10-22,SAH,buy,D,40.52
2020-10-22,TSLA,buy,F,425.79
2020-10-22,UNP,positive,L,187.14
2020-10-23,AAPL,buy,D,115.04
2020-10-23,ACI,negative,L,14.83
2020-10-23,BA,buy,D,167.36
2020-10-23,CAT,positive,D,168.59
2020-10-23,CCI,buy,L,158.47
2020-10-23,CVX,positive,D,72.57
2020-10-23,DDOG,buy,D,102.08
2020-10-23,ETSY,buy,D,137.85
2020-10-23,FB,buy,D,284.79
2020-10-23,FSLY,buy,D,76.35
2020-10-23,MAT,buy,I,14.16
2020-10-23,MRK,buy,D,79.83
2020-10-23,MS,buy,D,51.87
2020-10-23,MSFT,buy,D,216.23
2020-10-23,NET,buy,D,55.82
2020-10-23,NLS,positive,L,26.39
2020-10-23,NXPI,positive,D,137.18
2020-10-23,OTIS,positive,D,63.45
2020-10-23,PFE,positive,D,38.18
2020-10-23,PINS,buy,D,53.0
2020-10-23,PTON,buy,D,122.53
2020-10-23,SQ,buy,D,176.77
2020-10-23,SRE,buy,D,133.86
2020-10-23,STNE,buy,L,59.0
2020-10-23,SWK,buy,D,178.01
2020-10-23,TDOC,buy,D,216.32
2020-10-23,TTD,buy,D,619.91
2020-10-23,TWLO,positive,D,306.1
2020-10-23,XOM,negative,D,34.16
2020-10-23,ZM,buy,D,511.52
2020-10-26,AAL,negative,L,11.8
2020-10-26,AAPL,buy,D,115.05
2020-10-26,AEP,buy,I,93.59
2020-10-26,BABA,buy,L,306.87
2020-10-26,FOCS,negative,L,38.24
2020-10-26,GPS,buy,D,20.6
2020-10-26,HUYA,sell,L,21.4
2020-10-26,JD,buy,L,81.41
2020-10-26,JWN,positive,L,13.24
2020-10-26,KTB,buy,D,31.96
2020-10-26,LCA,buy,L,11.79
2020-10-26,LEVI,buy,D,16.27
2020-10-26,LULU,buy,D,331.6
2020-10-26,LUV,buy,L,41.1
2020-10-26,MS,buy,L,50.32
2020-10-26,PLUG,buy,I,14.46
2020-10-26,RIDEW,positive,L,7.16
2020-10-26,RTX,positive,L,60.81
2020-10-26,SAP,negative,D,115.02
